# Date:     2022-12-06 07:16:37
# Database: ocvs
# Target:   smc_cepheids
# Query:    TRUE 
# Objects:  4951
# Columns:
# ID	Mode	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-SMC-CEP-3990	F	16.983915	-72.369528	15.639	16.318	0.679	3.2005596	0.0000058	6003.09030	0.484	0.488	4.597	0.280	2.994	SMC_SC11_87075	SMC113.1.26611	SMC725.03.14485	-99.99	
OGLE-SMC-CEP-3991	1	16.984620	-73.787306	16.017	16.492	0.475	1.3287837	0.0000021	6001.12986	0.310	0.239	4.425	0.094	2.620	-99.99	SMC112.3.105	SMC733.16.6358	-99.99	
OGLE-SMC-CEP-3992	1	16.985295	-73.212500	16.285	16.760	0.475	1.1107505	0.0000012	6000.67960	0.366	0.287	4.356	0.088	2.218	-99.99	SMC111.3.12690	SMC726.10.13761	HV11489	
OGLE-SMC-CEP-3993	F	16.986120	-72.341583	15.476	16.086	0.610	3.0746240	0.0000029	6002.51473	0.701	0.530	4.444	0.336	2.656	SMC_SC11_89112	SMC113.1.26550	SMC725.03.14436	-99.99	
OGLE-SMC-CEP-3994	F	16.988790	-72.281556	13.732	14.382	0.650	10.1841685	0.0000840	6004.57636	0.345	0.173	4.736	0.102	3.994	SMC_SC11_91963	SMC113.2.8917	SMC725.03.14411	HV2060	
OGLE-SMC-CEP-3995	F	16.988745	-72.715500	16.680	17.304	0.624	1.5332024	0.0000013	6000.70034	0.590	0.470	4.215	0.339	2.193	SMC_SC11_77269	SMC110.3.6950	SMC726.27.278	-99.99	
OGLE-SMC-CEP-3996	F	16.990245	-73.308889	16.465	16.944	0.479	1.8505448	0.0000036	6000.70112	0.367	0.477	4.278	0.315	2.511	-99.99	SMC111.3.3080	SMC726.10.169	-99.99	
OGLE-SMC-CEP-3997	F	16.990665	-72.819750	15.451	-99.99	-99.99	3.2255846	0.0000011	6002.15753	0.631	0.412	4.424	0.170	2.536	SMC_SC11_73627	SMC110.2.6963	SMC726.27.1176D	-99.99	
OGLE-SMC-CEP-3998	F	16.991670	-71.915361	15.435	16.064	0.629	3.4350580	0.0000044	6002.00680	0.748	0.499	4.425	0.312	2.620	-99.99	SMC113.4.20131	SMC725.11.9258	HV2067	
OGLE-SMC-CEP-3999	1	16.992210	-73.845306	15.883	16.446	0.563	1.6881572	0.0000030	6000.92747	0.334	0.211	4.475	0.043	3.317	-99.99	SMC112.3.107	SMC733.16.6338	-99.99	
OGLE-SMC-CEP-4000	1	16.993665	-74.226500	15.221	15.868	0.647	2.9486796	0.0000148	6001.17670	0.237	0.078	3.607	0.071	5.711	-99.99	SMC112.1.31	SMC727.17.17	HV10369	secondary period 1.886472 d
OGLE-SMC-CEP-4001	1	17.001165	-72.121639	15.181	15.728	0.547	2.5254686	0.0000203	6001.51675	0.077	0.041	3.579	0.000	-99.99	-99.99	SMC113.3.10708	SMC725.11.51	-99.99	
OGLE-SMC-CEP-4002	F	17.013255	-73.319722	16.834	17.555	0.721	1.7952701	0.0000040	6000.62289	0.298	0.398	4.313	0.196	2.519	-99.99	SMC111.3.3084	SMC726.10.402	-99.99	
OGLE-SMC-CEP-4003	F	17.013285	-72.815778	15.344	-99.99	-99.99	1.4036448	0.0000005	6000.50527	0.195	0.486	4.143	0.337	1.972	SMC_SC11_73614	SMC110.2.22103	SMC726.27.1181D	-99.99	
OGLE-SMC-CEP-4004	F	17.021955	-73.211583	15.477	16.174	0.697	3.4539131	0.0000049	6003.24001	0.544	0.500	4.619	0.293	3.005	-99.99	SMC111.3.12641	SMC726.10.13664	HV2047	
OGLE-SMC-CEP-4005	1	17.023665	-73.733472	15.921	16.479	0.558	1.5975647	0.0000035	6000.39009	0.325	0.204	4.187	0.021	3.207	-99.99	SMC112.4.110	SMC726.02.62	-99.99	
OGLE-SMC-CEP-4006	1	17.025630	-71.828278	15.908	16.402	0.494	1.5379040	0.0000121	6000.73092	0.057	0.000	-99.99	0.000	-99.99	-99.99	SMC114.1.12473	SMC725.20.136	-99.99	
OGLE-SMC-CEP-4007	F	17.028165	-73.526528	16.685	17.381	0.696	1.7700545	0.0000033	6001.56540	0.369	0.431	4.304	0.253	2.556	-99.99	SMC111.1.8681	SMC726.02.9131	-99.99	
OGLE-SMC-CEP-4008	1	17.030160	-72.927500	16.690	17.282	0.592	1.0966197	0.0000018	6000.09365	0.306	0.220	4.409	0.088	2.530	SMC_SC11_68055	SMC110.1.16657	SMC726.19.17141	-99.99	
OGLE-SMC-CEP-4009	F	17.030415	-73.057472	13.585	14.276	0.691	12.5762767	0.0000822	6007.20696	0.529	0.241	4.487	0.122	0.689	SMC_SC11_64962	SMC111.4.12743	SMC726.19.6	HV2052	
OGLE-SMC-CEP-4010	1	17.031285	-73.412750	16.748	17.197	0.449	0.8029874	0.0000008	6000.19635	0.402	0.318	4.031	0.112	1.916	-99.99	SMC111.2.2164	SMC726.10.230	HV2044	
OGLE-SMC-CEP-4011	1	17.035410	-71.643667	15.743	16.293	0.550	1.8146128	0.0000041	6000.61281	0.284	0.141	4.640	0.037	4.242	-99.99	SMC114.2.10228	SMC725.20.9739	HV13021	
OGLE-SMC-CEP-4012	F	17.035500	-72.388111	16.257	16.932	0.675	1.8634206	0.0000016	6000.73562	0.635	0.516	4.262	0.365	2.451	SMC_SC11_87088	SMC113.1.13340	SMC725.03.254	-99.99	
OGLE-SMC-CEP-4013	1	17.036085	-71.290083	16.212	16.705	0.493	1.3522665	0.0000028	6000.78943	0.281	0.190	4.519	0.071	3.116	-99.99	SMC114.4.6171	SMC724.04.60	-99.99	
OGLE-SMC-CEP-4014	F	17.041170	-72.430250	15.110	15.865	0.755	5.4614452	0.0000549	6003.92399	0.174	0.204	5.083	0.024	4.332	SMC_SC11_84842	SMC113.1.13316	SMC725.03.77	-99.99	
OGLE-SMC-CEP-4015	F	17.046255	-73.008444	15.445	16.024	0.579	3.7888435	0.0000096	6000.68044	0.677	0.492	4.450	0.300	2.710	SMC_SC11_66451	SMC110.1.5688	SMC726.19.83	HV11490	
OGLE-SMC-CEP-4016	F	17.046420	-73.072194	16.075	16.493	0.418	1.8631976	0.0000039	6001.54409	0.318	0.507	4.239	0.343	2.423	SMC_SC11_63550	SMC111.4.12778	SMC726.19.154	-99.99	
OGLE-SMC-CEP-4017	F	17.048340	-72.521750	12.716	13.732	1.016	33.6214806	0.0009382	6003.25052	0.554	0.355	5.354	0.181	4.228	SMC_SC11_82846	-99.99	SMC726.27.20459	HV2064	
OGLE-SMC-CEP-4018	1	17.048535	-72.599917	15.405	15.985	0.580	2.2427915	0.0000062	6002.04114	0.267	0.076	4.286	0.017	5.073	SMC_SC11_80879	SMC110.3.19380	SMC726.27.20504	HV2061	
OGLE-SMC-CEP-4019	F	17.048790	-73.664639	17.083	17.708	0.625	1.2583531	0.0000019	6000.30307	0.409	0.359	4.059	0.202	1.758	-99.99	SMC112.4.264	SMC733.25.160	-99.99	
OGLE-SMC-CEP-4020	F	17.050995	-72.539639	15.970	16.603	0.633	2.9917951	0.0000045	6000.45278	0.644	0.478	4.429	0.286	2.609	-99.99	SMC110.4.6975	SMC726.27.20734	-99.99	
OGLE-SMC-CEP-4021	F	17.053710	-71.669083	15.728	16.311	0.583	2.4989946	0.0000029	6000.41533	0.802	0.537	4.253	0.340	2.429	-99.99	SMC114.2.10232	SMC725.20.9720	HV2076	
OGLE-SMC-CEP-4022	F	17.063295	-72.503167	13.028	14.052	1.024	30.0227452	0.0008923	6017.12077	0.369	0.262	4.930	0.157	3.469	SMC_SC11_82847	SMC110.4.19745	SMC725.03.6	HV12951	
OGLE-SMC-CEP-4023	F	17.065410	-72.068722	14.285	14.897	0.612	7.1814848	0.0000521	6003.91140	0.300	0.392	5.208	0.110	3.837	-99.99	SMC113.3.24647	SMC725.11.19	HV12952	
OGLE-SMC-CEP-4024	1	17.065920	-72.183778	16.652	17.199	0.547	0.8670285	0.0000011	6000.32465	0.350	0.282	3.796	0.114	1.655	-99.99	SMC113.2.28834	SMC725.11.183	-99.99	
OGLE-SMC-CEP-4025	1	17.067915	-71.837139	15.592	16.169	0.577	2.1998819	0.0000062	6002.15654	0.284	0.107	4.342	0.024	4.143	-99.99	SMC119.8.19	SMC725.20.126	HV2074	
OGLE-SMC-CEP-4026	F	17.069415	-73.401056	15.466	16.026	0.560	2.8720501	0.0000029	6002.23443	0.770	0.516	4.332	0.308	2.356	-99.99	SMC111.2.12467	SMC726.10.36	HV2050	
OGLE-SMC-CEP-4027	1	17.070045	-72.838917	17.293	17.779	0.486	0.7883520	0.0000010	6000.57925	0.460	0.338	4.034	0.114	1.992	SMC_SC11_70527	SMC110.2.7408	SMC726.19.17878	-99.99	
OGLE-SMC-CEP-4028	1	17.071545	-72.885361	16.651	17.274	0.623	1.0428190	0.0000038	6000.61611	0.212	0.233	4.393	0.054	2.109	-99.99	SMC110.2.7400	SMC726.19.17651	-99.99	
OGLE-SMC-CEP-4029	F	17.074170	-72.738444	16.811	17.379	0.568	1.5673877	0.0000015	6000.19520	0.753	0.485	4.149	0.346	2.086	SMC_SC11_75453	SMC110.3.6963	SMC726.27.250	-99.99	
OGLE-SMC-CEP-4030	F	17.075085	-73.842667	15.893	16.609	0.716	2.7103730	0.0000053	6000.11012	0.350	0.427	4.468	0.218	2.778	-99.99	SMC112.3.116	SMC733.16.6340	-99.99	
OGLE-SMC-CEP-4031	F	17.076960	-72.676556	15.409	15.987	0.578	3.0439074	0.0000031	6001.56764	0.778	0.522	4.358	0.322	2.460	SMC_SC11_77238	SMC110.3.6922	SMC726.27.155	HV2065	
OGLE-SMC-CEP-4032	12	17.080875	-72.879917	17.261	17.581	0.320	0.8002849	0.0000021	6000.71290	0.336	0.303	3.968	0.125	1.997	-99.99	SMC110.2.7035	SMC726.19.17334	-99.99	
OGLE-SMC-CEP-4033	F	17.088165	-73.940000	16.134	16.772	0.638	2.3150851	0.0000022	6002.04975	0.713	0.548	4.386	0.359	2.644	-99.99	SMC112.2.94	SMC733.16.73	-99.99	
OGLE-SMC-CEP-4034	F	17.089380	-73.207500	16.705	17.314	0.609	1.3456259	0.0000009	6000.10018	0.620	0.470	4.185	0.317	2.077	-99.99	SMC111.3.15686	SMC726.10.13769	-99.99	
OGLE-SMC-CEP-4035	1	17.098245	-72.703111	15.354	16.114	0.760	3.6271048	0.0000229	6003.20661	0.156	0.131	4.442	0.039	1.752	SMC_SC11_77230	SMC110.3.6926	SMC726.27.132	-99.99	
OGLE-SMC-CEP-4036	1	17.104170	-73.551139	16.652	17.292	0.640	1.0859993	0.0000029	6001.05030	0.168	0.175	4.107	0.030	1.703	-99.99	SMC111.1.10446	SMC726.02.9099	-99.99	
OGLE-SMC-CEP-4037	F	17.106165	-72.864972	15.495	16.260	0.765	1.4240304	0.0000011	6001.19124	0.357	0.506	3.957	0.326	1.787	SMC_SC11_70009	SMC110.2.7021	SMC726.19.17052	HV2062	
OGLE-SMC-CEP-4038	1	17.108715	-72.739306	17.760	18.388	0.628	0.6593800	0.0000021	6000.30974	0.212	0.193	3.378	0.130	1.104	SMC_SC11_75542	SMC110.3.7109	SMC726.27.541	-99.99	
OGLE-SMC-CEP-4039	1	17.114505	-73.862500	15.669	16.263	0.594	1.6720961	0.0000043	6001.62060	0.263	0.197	4.227	0.046	2.163	-99.99	SMC112.3.122	SMC733.16.6327	HV10370	
OGLE-SMC-CEP-4040	F	17.117205	-71.629056	15.533	16.254	0.721	3.7169549	0.0000061	6003.59143	0.455	0.470	4.720	0.243	3.220	-99.99	SMC119.7.38	SMC725.20.9668	HV2085	
OGLE-SMC-CEP-4041	1	17.120205	-71.811472	15.274	15.820	0.546	2.7356007	0.0000181	6001.69700	0.105	0.043	4.162	0.000	-99.99	-99.99	SMC119.8.27	SMC725.20.60	-99.99	
OGLE-SMC-CEP-4042	F	17.120370	-71.415361	13.862	14.673	0.811	14.5803158	0.0000999	6008.12532	0.541	0.240	5.251	0.127	3.154	-99.99	SMC119.6.7	SMC725.28.6177	HV2088	
OGLE-SMC-CEP-4043	F1	17.122455	-74.051222	15.990	-99.99	-99.99	2.2388953	0.0001071	6001.25309	0.290	0.289	5.501	0.168	1.606	-99.99	SMC112.2.97	SMC727.17.1285D	-99.99	
OGLE-SMC-CEP-4044	1	17.123790	-72.677361	15.255	16.016	0.761	3.4423192	0.0000353	6000.94013	0.234	0.152	3.716	0.071	0.281	SMC_SC11_77237	SMC110.3.6894	SMC726.27.1222D	-99.99	
OGLE-SMC-CEP-4045	1	17.126745	-72.902167	17.012	17.619	0.607	0.9150809	0.0000030	6000.59111	0.265	0.249	4.229	0.087	2.127	SMC_SC11_68073	SMC110.1.16807	SMC726.19.17531	-99.99	
OGLE-SMC-CEP-4046	1	17.137290	-71.487028	15.545	16.116	0.571	2.2488612	0.0000079	6001.05782	0.247	0.046	4.415	0.022	5.350	-99.99	SMC119.6.31	SMC725.28.50	-99.99	secondary period 2.793374 d
OGLE-SMC-CEP-4047	1	17.139495	-73.044611	16.712	17.275	0.563	1.1166092	0.0000024	6000.49587	0.323	0.230	4.413	0.079	2.513	SMC_SC11_96823	SMC111.4.15600	SMC726.19.183	-99.99	
OGLE-SMC-CEP-4048	F	17.144835	-72.600750	16.305	17.060	0.755	2.4496411	0.0000145	6001.88985	0.302	0.365	4.476	0.172	2.847	SMC_SC11_107586	SMC110.3.19458	SMC726.26.15539	HV11207	
OGLE-SMC-CEP-4049	F	17.152455	-72.580611	15.717	16.395	0.678	2.8742789	0.0000052	6001.00419	0.722	0.542	4.436	0.339	2.690	SMC_SC11_110292	SMC110.4.6994	SMC726.26.15436	HV2069	
OGLE-SMC-CEP-4050	F	17.155335	-73.703167	16.698	17.382	0.684	1.7361210	0.0000049	6000.85238	0.268	0.371	4.272	0.174	2.512	-99.99	SMC112.4.296	SMC733.25.136	-99.99	
OGLE-SMC-CEP-4051	1	17.162835	-72.474833	15.724	16.314	0.590	2.1003656	0.0000057	6001.31886	0.300	0.153	4.608	0.031	4.045	SMC_SC11_113694	SMC110.4.23073	SMC725.03.171	-99.99	
OGLE-SMC-CEP-4052	F	17.167080	-72.590639	15.798	16.503	0.705	2.7776662	0.0000060	6000.42787	0.462	0.486	4.517	0.272	2.848	SMC_SC11_110286	SMC110.4.6995	SMC726.26.15547	-99.99	
OGLE-SMC-CEP-4053	F	17.169795	-73.217611	16.839	-99.99	-99.99	1.4154205	0.0000042	6000.99750	0.715	0.491	4.104	0.335	1.993	-99.99	SMC111.3.15702	SMC726.10.3876D	-99.99	
OGLE-SMC-CEP-4054	1	17.174205	-72.799861	15.562	16.243	0.681	2.5695787	0.0000154	6002.50657	0.222	0.027	4.197	0.047	4.681	SMC_SC11_102671	SMC110.2.22127	SMC726.26.64	-99.99	
OGLE-SMC-CEP-4055	1	17.175120	-72.856056	15.872	16.414	0.542	1.7764236	0.0000093	6001.50102	0.169	0.111	4.630	0.024	3.117	SMC_SC11_100954	SMC110.2.7032	SMC726.18.14894	-99.99	
OGLE-SMC-CEP-4056	1	17.177535	-72.727194	16.201	16.753	0.552	1.5802577	0.0000029	6001.06642	0.325	0.202	4.507	0.052	3.466	SMC_SC11_104255	SMC110.3.10309	SMC726.26.244	HV11494	
OGLE-SMC-CEP-4057	1	17.182830	-72.511778	15.537	16.162	0.625	2.1943196	0.0000102	6000.03432	0.214	0.052	4.972	0.026	5.061	SMC_SC11_111911	SMC110.4.23080	SMC725.03.122	-99.99	secondary period 1.361194 d
OGLE-SMC-CEP-4058	F	17.183835	-72.692528	15.625	16.371	0.746	3.7109444	0.0000048	6002.57450	0.727	0.501	4.449	0.311	2.690	SMC_SC11_105935	SMC110.3.10311	SMC726.26.138	HV2070	
OGLE-SMC-CEP-4059	1	17.184705	-71.599167	15.677	16.088	0.411	1.9282705	0.0000025	6001.20313	0.302	0.140	4.669	0.045	3.744	-99.99	SMC119.7.42	SMC725.20.3222D	-99.99	
OGLE-SMC-CEP-4060	1	17.184840	-72.617917	16.448	16.942	0.494	0.9862539	0.0000013	6000.91768	0.424	0.317	4.166	0.105	1.954	SMC_SC11_107620	SMC110.3.22344	SMC726.26.15519	-99.99	
OGLE-SMC-CEP-4061	1	17.185170	-72.552444	15.420	16.090	0.670	2.5738779	0.0000124	6001.70512	0.247	0.025	4.236	0.056	4.765	SMC_SC11_110283	SMC110.4.10307	SMC726.26.15453	HV2073	
OGLE-SMC-CEP-4062	F	17.186370	-72.894667	16.279	16.934	0.655	1.8318522	0.0000020	6000.90076	0.594	0.484	4.230	0.345	2.307	SMC_SC11_99428	SMC110.1.19429	SMC726.18.14850	-99.99	
OGLE-SMC-CEP-4063	1	17.194755	-72.372583	15.779	16.298	0.519	1.6511535	0.0000031	6000.43059	0.318	0.210	4.301	0.024	3.037	SMC_SC11_115527	SMC118.8.84	SMC725.03.14481	-99.99	
OGLE-SMC-CEP-4064	F	17.196090	-74.157083	16.986	17.629	0.643	1.2304800	0.0000016	6000.77199	0.353	0.426	4.137	0.235	1.995	-99.99	SMC112.1.178	SMC727.17.3289	-99.99	
OGLE-SMC-CEP-4065	F	17.206500	-72.421444	15.528	16.112	0.584	3.0078149	0.0000030	6001.26791	0.754	0.520	4.493	0.334	2.681	SMC_SC11_115511	SMC118.8.88	SMC725.03.221	HV2079	
OGLE-SMC-CEP-4066	1	17.209500	-71.375889	14.964	15.531	0.567	3.1037623	0.0000120	6001.46212	0.209	0.098	3.816	0.019	5.875	-99.99	SMC119.5.24	SMC725.28.6205	-99.99	
OGLE-SMC-CEP-4067	1	17.215785	-73.638889	14.875	15.495	0.620	3.2134615	0.0000326	6002.55052	0.251	0.145	3.715	0.042	0.290	-99.99	SMC111.1.3475	SMC726.01.36	-99.99	
OGLE-SMC-CEP-4068	1	17.215920	-72.915111	15.589	16.186	0.597	2.0106284	0.0000065	6001.69824	0.276	0.093	4.705	0.024	5.102	SMC_SC11_99420	SMC110.1.19434	SMC726.18.14731	C4/NGC419	secondary period 1.249911 d
OGLE-SMC-CEP-4069	F	17.216625	-72.122333	16.596	17.115	0.519	1.3008747	0.0000008	6000.39885	0.746	0.488	4.028	0.311	1.909	-99.99	SMC118.6.131	SMC725.11.254	HV11208	
OGLE-SMC-CEP-4070	F	17.217630	-71.463778	15.555	16.263	0.708	3.5790415	0.0000096	6001.59228	0.290	0.389	4.613	0.165	3.041	-99.99	SMC119.6.39	SMC725.28.58	HV11501	
OGLE-SMC-CEP-4071	F	17.222205	-73.211167	15.530	16.116	0.586	2.9608064	0.0000039	6002.19040	0.784	0.528	4.356	0.322	2.479	-99.99	SMC111.3.15672	SMC726.09.10745	HV11492	
OGLE-SMC-CEP-4072	1	17.224665	-72.182917	15.442	15.973	0.531	1.9678887	0.0000067	6001.84899	0.127	0.054	4.529	0.000	-99.99	-99.99	SMC113.2.28769	SMC725.11.26	-99.99	
OGLE-SMC-CEP-4073	1	17.230380	-73.639889	16.536	17.002	0.466	0.9460841	0.0000012	6000.32291	0.373	0.307	4.101	0.084	1.958	-99.99	SMC112.4.7834	SMC726.01.94	-99.99	
OGLE-SMC-CEP-4074	1	17.231205	-71.622083	15.687	16.219	0.532	1.7897417	0.0000030	6001.50972	0.314	0.187	4.543	0.041	3.353	-99.99	SMC119.7.112	SMC725.20.9754	HV11500	
OGLE-SMC-CEP-4075	1	17.238330	-73.224917	17.256	17.830	0.574	0.8063079	0.0000015	6000.71821	0.287	0.275	4.152	0.094	2.054	-99.99	SMC111.3.15821	SMC726.09.11009	-99.99	
OGLE-SMC-CEP-4076	F	17.238705	-72.060333	15.209	15.821	0.612	3.8326248	0.0000045	6003.58032	0.712	0.487	4.493	0.284	2.805	-99.99	SMC118.6.17	SMC725.11.68	HV858	
OGLE-SMC-CEP-4077	F	17.238795	-71.265111	14.942	15.720	0.778	5.9383731	0.0000381	6000.28718	0.246	0.337	5.116	0.071	3.909	-99.99	SMC119.5.26	SMC724.04.23	HV10375	
OGLE-SMC-CEP-4078	F	17.239785	-73.467444	16.272	16.989	0.717	3.5173623	0.0000280	6000.86182	0.163	0.193	4.903	0.000	-99.99	-99.99	SMC111.2.4277	SMC726.01.7945	-99.99	
OGLE-SMC-CEP-4079	F	17.240295	-72.851500	15.592	16.372	0.780	4.0275110	0.0000122	6000.76237	0.425	0.452	4.699	0.231	3.173	SMC_SC11_100955	SMC110.2.12499	SMC726.18.14765	HV2075	
OGLE-SMC-CEP-4080	1	17.249085	-71.570750	16.853	17.318	0.465	0.8341023	0.0000014	6000.46942	0.220	0.192	4.100	0.035	2.109	-99.99	SMC119.7.236	SMC725.28.153	-99.99	
OGLE-SMC-CEP-4081	1	17.249715	-72.786500	17.659	18.289	0.630	0.6562424	0.0000019	6000.03503	0.215	0.156	3.443	0.132	0.836	SMC_SC11_102783	SMC110.2.25235	SMC726.26.724	-99.99	
OGLE-SMC-CEP-4082	F	17.249910	-71.870528	15.734	16.383	0.649	3.1639386	0.0000031	6002.15173	0.655	0.507	4.566	0.322	2.900	-99.99	SMC118.5.60	SMC725.20.101	HV2098	
OGLE-SMC-CEP-4083	F	17.250210	-72.608472	13.790	14.735	0.945	7.6072290	0.0000654	6003.68083	0.267	0.385	5.172	0.173	3.411	SMC_SC11_107531	SMC110.3.22280	SMC726.26.15367	HV2081	
OGLE-SMC-CEP-4084	F	17.252790	-71.467972	15.717	16.347	0.630	3.0746677	0.0000033	6000.50139	0.661	0.520	4.512	0.331	2.784	-99.99	SMC119.6.103	SMC725.28.55	HV10373	
OGLE-SMC-CEP-4085	F	17.258205	-71.979306	14.745	15.550	0.805	7.1248374	0.0000706	6005.58780	0.189	0.258	5.603	0.024	4.421	-99.99	SMC118.5.18	SMC725.11.9236	-99.99	
OGLE-SMC-CEP-4086	F	17.263620	-73.600250	16.852	17.497	0.645	1.4289134	0.0000032	6001.25070	0.280	0.379	4.171	0.197	2.100	-99.99	SMC111.1.3513	SMC726.01.7953	-99.99	
OGLE-SMC-CEP-4087	F	17.263755	-72.116056	16.317	17.011	0.694	2.1270601	0.0000025	6001.15818	0.473	0.486	4.324	0.307	2.582	-99.99	SMC118.6.146	SMC725.11.126	-99.99	
OGLE-SMC-CEP-4088	F	17.267505	-73.307167	17.112	17.754	0.642	1.2926057	0.0000009	6001.09773	0.605	0.451	4.111	0.295	2.003	-99.99	SMC111.3.5718	SMC726.09.341	-99.99	
OGLE-SMC-CEP-4089	F	17.268915	-71.434583	15.878	16.400	0.522	2.4114232	0.0000020	6000.47406	0.758	0.510	4.203	0.294	2.224	-99.99	SMC119.6.105	SMC725.28.142	HV2107 HV10374	
OGLE-SMC-CEP-4090	1	17.268915	-73.068444	15.550	16.230	0.680	2.9071696	0.0000126	6001.34515	0.225	0.110	3.888	0.098	0.344	SMC_SC11_96781	SMC111.4.15577	SMC726.18.63	-99.99	
OGLE-SMC-CEP-4091	F	17.270205	-72.337500	14.466	15.255	0.789	9.1585273	0.0000428	6004.75071	0.365	0.212	5.894	0.143	5.514	SMC_SC11_117272	SMC118.8.12	SMC725.03.14402	HV2087	
OGLE-SMC-CEP-4092	1	17.271630	-73.307278	16.387	16.898	0.511	1.0409483	0.0000010	6000.01779	0.397	0.300	4.270	0.100	2.040	-99.99	SMC111.3.5602	SMC726.09.160	-99.99	
OGLE-SMC-CEP-4093	1	17.279835	-72.934861	16.802	17.258	0.456	0.9138929	0.0000011	6000.82836	0.342	0.318	4.175	0.096	2.010	SMC_SC11_99439	SMC110.1.19472	SMC726.18.15012	-99.99	
OGLE-SMC-CEP-4094	F	17.281335	-72.918306	16.539	17.093	0.554	1.3958846	0.0000011	6001.33840	0.788	0.493	4.071	0.324	2.009	SMC_SC11_99418	SMC110.1.19473	SMC726.18.14831	HV2077	
OGLE-SMC-CEP-4095	F	17.285040	-73.319417	15.949	16.666	0.717	3.1093251	0.0000039	6002.71208	0.604	0.513	4.563	0.321	2.889	-99.99	SMC111.3.5567	SMC726.09.152	-99.99	
OGLE-SMC-CEP-4096	1	17.286090	-72.275361	18.081	18.479	0.398	0.4872170	0.0000005	6000.23650	0.435	0.362	4.029	0.108	2.131	-99.99	SMC118.7.1044	SMC725.03.15460	-99.99	
OGLE-SMC-CEP-4097	1	17.288505	-71.326167	15.375	15.967	0.592	2.4073246	0.0000074	6002.33202	0.276	0.088	4.489	0.017	5.087	-99.99	SMC119.5.33	SMC725.28.6216	HV10376	secondary period 1.505686 d
OGLE-SMC-CEP-4098	F	17.292750	-72.645194	16.806	17.452	0.646	1.4650914	0.0000062	6000.97193	0.327	0.392	4.295	0.242	2.359	-99.99	SMC110.3.22374	SMC726.26.15649	-99.99	
OGLE-SMC-CEP-4099	F	17.293245	-73.425139	16.868	17.544	0.676	1.5442269	0.0000015	6001.12353	0.574	0.477	4.208	0.344	2.250	-99.99	SMC111.2.4285	SMC726.09.183	-99.99	
OGLE-SMC-CEP-4100	1	17.293380	-71.508472	16.278	16.731	0.453	1.1750787	0.0000011	6000.85979	0.348	0.274	4.303	0.080	2.185	-99.99	SMC119.6.107	SMC725.28.113	-99.99	
OGLE-SMC-CEP-4101	1	17.295000	-72.280167	14.988	16.091	1.103	1.7298293	0.0000129	6000.13294	0.088	0.113	4.989	0.036	3.697	-99.99	SMC118.7.36	SMC725.03.14461	-99.99	
OGLE-SMC-CEP-4102	F	17.296545	-72.696417	17.089	17.744	0.655	1.2813700	0.0000014	6000.72283	0.464	0.435	4.198	0.290	2.081	SMC_SC11_105958	SMC110.3.10374	SMC726.26.498	-99.99	
OGLE-SMC-CEP-4103	1	17.300715	-73.464028	17.436	17.896	0.460	0.6355491	0.0000006	6000.00121	0.444	0.278	3.884	0.128	1.549	-99.99	SMC111.2.4362	SMC726.01.8086	-99.99	
OGLE-SMC-CEP-4104	1	17.303790	-72.240806	16.617	17.099	0.482	0.9632080	0.0000012	6000.34403	0.389	0.303	4.115	0.080	1.892	SMC_SC11_120440	SMC118.7.208	SMC725.03.14903	-99.99	
OGLE-SMC-CEP-4105	1	17.310870	-71.819222	15.246	15.908	0.662	3.2425009	0.0000159	6000.21524	0.212	0.115	3.935	0.089	0.761	-99.99	SMC119.8.54	SMC725.20.57	HV11502	secondary period 2.061971 d
OGLE-SMC-CEP-4106	F	17.312040	-73.280472	16.668	17.295	0.627	1.7719197	0.0000015	6001.49447	0.807	0.508	4.174	0.366	2.247	-99.99	SMC111.3.5612	SMC726.09.10776	HV2072	
OGLE-SMC-CEP-4107	1	17.320380	-71.559889	16.561	17.013	0.452	1.0317270	0.0000014	6000.91876	0.291	0.233	4.228	0.056	2.134	-99.99	SMC119.6.205	SMC725.28.161	-99.99	
OGLE-SMC-CEP-4108	F	17.321745	-71.436583	15.862	16.375	0.513	2.4505320	0.0000023	6000.85453	0.705	0.478	4.228	0.271	2.172	-99.99	SMC119.6.112	SMC725.28.140	HV2114	
OGLE-SMC-CEP-4109	1	17.323290	-71.560694	16.463	16.911	0.448	1.0700642	0.0000027	6000.03614	0.176	0.144	4.167	0.023	-99.99	-99.99	SMC119.6.113	SMC725.28.76	-99.99	
OGLE-SMC-CEP-4110	1	17.324790	-71.884444	16.740	17.231	0.491	0.8721915	0.0000009	6000.39392	0.424	0.326	4.053	0.103	1.858	-99.99	SMC118.5.156	SMC725.20.211	-99.99	
OGLE-SMC-CEP-4111	F	17.325585	-73.028556	16.037	16.721	0.684	2.7787718	0.0000033	6001.85100	0.584	0.523	4.441	0.326	2.760	SMC_SC11_96797	SMC110.1.8410	SMC726.18.203	HV2080	
OGLE-SMC-CEP-4112	1	17.325750	-72.349528	15.629	16.229	0.600	2.0628857	0.0000072	6000.29192	0.204	0.059	5.536	0.039	4.646	SMC_SC11_117276	SMC118.8.121	SMC725.03.14525	-99.99	
