# Date:     2022-12-06 07:19:44
# Database: ocvs
# Target:   smc_rrlyr
# Query:    TRUE 
# Objects:  6786
# Columns:
# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-SMC-RRLYR-5770	RRab	24.583410	-71.732306	19.010	19.600	0.590	0.61193470	0.00000330	6000.57013	0.356	0.336	4.223	0.233	2.248	-99.99	-99.99	SMC737.20.1377	-99.99	
OGLE-SMC-RRLYR-5771	RRab	24.594090	-76.087861	19.133	19.759	0.626	0.62719090	0.00000500	6000.43460	0.368	0.472	4.395	0.301	2.660	-99.99	-99.99	MBR105.24.147	-99.99	
OGLE-SMC-RRLYR-5772	RRab	24.619380	-63.576000	17.319	17.937	0.618	0.50401670	0.00000160	6000.27747	0.803	0.472	4.092	0.372	2.166	-99.99	-99.99	MBR151.31.31	-99.99	
OGLE-SMC-RRLYR-5773	RRc	24.624210	-71.216389	19.106	19.591	0.485	0.35648630	0.00000130	6000.09566	0.278	0.190	5.120	0.000	-99.99	-99.99	-99.99	SMC736.03.266	-99.99	
OGLE-SMC-RRLYR-5774	RRab	24.642750	-70.105583	19.238	19.752	0.514	0.53619170	0.00000100	6000.33926	0.763	0.464	4.169	0.339	2.060	-99.99	-99.99	SMC736.28.858	-99.99	
OGLE-SMC-RRLYR-5775	RRab	24.643545	-75.022472	19.684	20.285	0.601	0.60186170	0.00000600	6000.56463	0.457	0.431	4.007	0.318	2.446	-99.99	-99.99	MBR104.16.1962	-99.99	
OGLE-SMC-RRLYR-5776	RRab	24.651045	-71.221583	18.776	19.419	0.643	0.64761470	0.00000410	6000.06513	0.231	0.376	4.552	0.207	2.811	-99.99	-99.99	SMC736.03.131	-99.99	
OGLE-SMC-RRLYR-5777	RRab	24.666000	-72.403167	19.070	19.710	0.640	0.58261460	0.00000200	6000.36549	0.560	0.412	4.444	0.307	2.332	-99.99	-99.99	SMC737.03.359	-99.99	
OGLE-SMC-RRLYR-5778	RRd	24.678285	-71.353806	18.955	19.418	0.463	0.38798420	0.00000180	6000.14383	0.255	0.210	5.189	0.090	3.324	-99.99	-99.99	SMC737.27.1455	-99.99	
OGLE-SMC-RRLYR-5779	RRab	24.693495	-70.803778	19.107	19.743	0.636	0.51590850	0.00000580	6000.10422	0.392	0.176	3.623	0.000	-99.99	-99.99	-99.99	SMC736.11.1040	-99.99	
OGLE-SMC-RRLYR-5780	RRab	24.695130	-72.977361	18.487	19.063	0.576	0.65629150	0.00000160	6000.42807	0.525	0.446	4.334	0.234	2.550	-99.99	-99.99	SMC738.19.1388	-99.99	
OGLE-SMC-RRLYR-5781	RRab	24.706005	-73.349861	18.832	19.456	0.624	0.62728770	0.00000160	6000.62499	0.389	0.362	4.166	0.237	2.374	-99.99	-99.99	SMC738.10.258	-99.99	
OGLE-SMC-RRLYR-5782	RRab	24.732960	-76.071889	19.400	20.001	0.601	0.60491110	0.00000290	6000.32479	0.499	0.350	4.167	0.344	2.301	-99.99	-99.99	MBR105.24.277	-99.99	
OGLE-SMC-RRLYR-5783	RRd	24.749910	-72.155556	19.050	19.587	0.537	0.37256100	0.00000130	6000.35220	0.281	0.146	5.328	0.000	-99.99	-99.99	-99.99	SMC737.10.165	-99.99	
OGLE-SMC-RRLYR-5784	RRab	24.751590	-71.335389	19.176	19.721	0.545	0.54722950	0.00000080	6000.27735	0.742	0.442	4.171	0.368	2.078	-99.99	-99.99	SMC737.27.1466	-99.99	
OGLE-SMC-RRLYR-5785	RRab	24.752250	-73.502361	19.079	19.728	0.649	0.57161560	0.00000220	6000.19630	0.538	0.492	4.374	0.327	2.591	-99.99	-99.99	SMC738.02.1804	-99.99	
OGLE-SMC-RRLYR-5786	RRab	24.766080	-72.729889	18.858	19.451	0.593	0.61933490	0.00000130	6000.04695	0.441	0.401	4.301	0.327	2.567	-99.99	-99.99	SMC738.26.198	-99.99	
OGLE-SMC-RRLYR-5787	RRab	24.781500	-74.893306	19.256	19.758	0.502	0.58505790	0.00000130	6000.52343	0.646	0.443	4.174	0.373	2.238	-99.99	-99.99	SMC739.01.348	-99.99	
OGLE-SMC-RRLYR-5788	RRab	24.789000	-73.641417	18.989	-99.99	-99.99	0.59331780	0.00000310	6000.07386	0.584	0.344	4.254	0.311	2.140	-99.99	-99.99	MBR103.25.294	-99.99	
OGLE-SMC-RRLYR-5789	RRab	24.796380	-71.522750	19.058	19.642	0.584	0.62749160	0.00000200	6000.33854	0.422	0.392	4.397	0.299	2.651	-99.99	-99.99	SMC737.27.182	-99.99	
OGLE-SMC-RRLYR-5790	RRab	24.801375	-65.670500	14.846	15.358	0.512	0.56564890	0.00000250	6000.30666	0.539	0.501	4.340	0.342	2.605	-99.99	-99.99	MBR150.07.10	-99.99	
OGLE-SMC-RRLYR-5791	RRab	24.807795	-76.932417	16.124	16.778	0.654	0.59507260	0.00000420	6000.39421	0.454	0.446	4.412	0.245	2.781	-99.99	-99.99	SMC829.08.440	-99.99	
OGLE-SMC-RRLYR-5792	RRd	24.811755	-73.417028	19.091	19.664	0.573	0.38889100	0.00000160	6000.35442	0.262	0.261	5.289	0.000	-99.99	-99.99	-99.99	SMC738.09.145	-99.99	
OGLE-SMC-RRLYR-5793	RRab	24.820995	-69.704028	18.989	19.619	0.630	0.60256860	0.00000270	6000.20953	0.527	0.370	4.035	0.440	2.310	-99.99	-99.99	SMC812.11.163	-99.99	
OGLE-SMC-RRLYR-5794	RRab	24.824085	-74.722806	19.006	19.593	0.587	0.60059760	0.00000250	6000.08682	0.423	0.327	4.247	0.243	1.945	-99.99	-99.99	SMC739.01.1496	-99.99	
OGLE-SMC-RRLYR-5795	RRab	24.824250	-75.424611	19.133	19.722	0.589	0.56674310	0.00000110	6000.29105	0.571	0.435	4.039	0.339	2.307	-99.99	-99.99	SMC740.17.1377	-99.99	
OGLE-SMC-RRLYR-5796	RRd	24.829335	-72.090167	19.136	19.723	0.587	0.39105700	0.00000150	6000.26487	0.268	0.275	4.988	0.111	3.770	-99.99	-99.99	SMC737.10.214	-99.99	
OGLE-SMC-RRLYR-5797	RRab	24.830085	-72.009139	18.891	19.539	0.648	0.64387690	0.00000350	6000.46468	0.293	0.374	4.336	0.232	2.701	-99.99	-99.99	SMC737.10.1445	-99.99	
OGLE-SMC-RRLYR-5798	RRab	24.833370	-75.313750	19.348	19.913	0.565	0.55075110	0.00000150	6000.21664	0.485	0.427	4.206	0.262	2.163	-99.99	-99.99	SMC740.17.1611	-99.99	
OGLE-SMC-RRLYR-5799	RRab	24.834285	-77.888778	19.481	19.962	0.481	0.49883070	0.00000360	6000.26202	0.841	0.335	4.238	0.269	1.492	-99.99	-99.99	SMC828.18.758	-99.99	
OGLE-SMC-RRLYR-5800	RRab	24.839415	-76.372611	19.044	19.607	0.563	0.61769300	0.00000260	6000.36302	0.391	0.390	4.500	0.296	2.612	-99.99	-99.99	MBR105.15.235	-99.99	
OGLE-SMC-RRLYR-5801	RRd	24.842460	-76.361306	18.980	19.506	0.526	0.36083480	0.00000170	6000.27986	0.260	0.264	4.767	0.000	-99.99	-99.99	-99.99	MBR105.15.238	-99.99	
OGLE-SMC-RRLYR-5802	RRab	24.853920	-70.222278	18.924	19.387	0.463	0.55830400	0.00000060	6000.13125	0.747	0.409	4.129	0.332	1.933	-99.99	-99.99	SMC736.28.135	-99.99	
OGLE-SMC-RRLYR-5803	RRab	24.862920	-74.834194	18.899	19.498	0.599	0.63382000	0.00000180	6000.31912	0.399	0.342	4.140	0.281	2.290	-99.99	-99.99	SMC739.01.252	-99.99	
OGLE-SMC-RRLYR-5804	RRab	24.866295	-74.934444	19.110	19.742	0.632	0.67994940	0.00000360	6000.24036	0.604	0.538	4.545	0.303	2.946	-99.99	-99.99	SMC739.01.300	-99.99	
OGLE-SMC-RRLYR-5805	RRd	24.870795	-71.756194	19.105	19.545	0.440	0.37122920	0.00000160	6000.28193	0.254	0.266	5.451	0.131	3.901	-99.99	-99.99	SMC737.19.223	-99.99	
OGLE-SMC-RRLYR-5806	RRab	24.872625	-76.278917	19.089	19.700	0.611	0.61252730	0.00000370	6000.13324	0.467	0.393	4.330	0.363	2.131	-99.99	-99.99	MBR105.15.1437	-99.99	
OGLE-SMC-RRLYR-5807	RRab	24.875250	-73.825222	19.136	19.730	0.594	0.63076000	0.00000460	6000.38732	0.363	0.428	4.410	0.291	2.960	-99.99	-99.99	MBR103.16.1836	-99.99	
OGLE-SMC-RRLYR-5808	RRab	24.892215	-67.044333	18.844	19.320	0.476	0.60105590	0.00000580	6000.32292	0.658	0.414	4.191	0.315	2.245	-99.99	-99.99	SMC814.08.1194	-99.99	
OGLE-SMC-RRLYR-5809	RRab	24.895035	-71.861583	19.215	19.792	0.577	0.59367720	0.00000140	6000.43156	0.541	0.415	4.349	0.347	2.464	-99.99	-99.99	SMC737.19.272	-99.99	
OGLE-SMC-RRLYR-5810	RRab	24.896040	-71.351444	18.755	19.326	0.571	0.65543310	0.00000130	6000.62268	0.546	0.499	4.785	0.301	3.275	-99.99	-99.99	SMC737.27.1457	-99.99	
OGLE-SMC-RRLYR-5811	RRab	24.900585	-70.818833	19.038	19.616	0.578	0.60586470	0.00000300	6000.41564	0.383	0.387	4.425	0.273	2.695	-99.99	-99.99	SMC736.11.1041	-99.99	
OGLE-SMC-RRLYR-5812	RRab	24.903090	-72.099611	19.074	19.736	0.662	0.67162380	0.00000220	6000.13496	0.402	0.466	4.475	0.277	2.990	-99.99	-99.99	SMC737.10.363	-99.99	
OGLE-SMC-RRLYR-5813	RRab	24.912495	-71.650889	18.735	19.228	0.493	0.62061460	0.00000160	6000.25103	0.328	0.422	4.498	0.316	2.665	-99.99	-99.99	SMC737.19.1355	-99.99	
OGLE-SMC-RRLYR-5814	RRab	24.916785	-73.475972	19.104	19.759	0.655	0.63085410	0.00000260	6000.45088	0.397	0.427	4.421	0.290	2.696	-99.99	-99.99	SMC738.01.2024	-99.99	
OGLE-SMC-RRLYR-5815	RRab	24.931545	-76.409028	16.082	16.617	0.535	0.55090570	0.00000050	6000.51968	0.649	0.479	4.209	0.368	2.380	-99.99	-99.99	MBR105.14.39	-99.99	
OGLE-SMC-RRLYR-5816	RRab	24.984630	-72.503528	18.924	19.530	0.606	0.61467230	0.00000110	6000.25859	0.521	0.409	4.284	0.337	2.356	-99.99	-99.99	SMC737.02.117	-99.99	
OGLE-SMC-RRLYR-5817	RRab	24.986670	-72.425139	19.088	19.646	0.558	0.58135220	0.00000090	6000.14247	0.627	0.393	4.283	0.343	2.139	-99.99	-99.99	SMC737.02.179	-99.99	
OGLE-SMC-RRLYR-5818	RRd	24.994245	-73.272917	19.347	19.903	0.556	0.38982990	0.00000150	6000.14401	0.273	0.226	5.267	0.119	4.134	-99.99	-99.99	SMC738.09.1895	-99.99	
OGLE-SMC-RRLYR-5819	RRd	24.998205	-74.434667	19.058	19.621	0.563	0.37922930	0.00000120	6000.20665	0.262	0.274	5.222	0.151	3.912	-99.99	-99.99	SMC739.08.1490	-99.99	
OGLE-SMC-RRLYR-5820	RRd	25.006080	-67.052444	16.320	16.699	0.379	0.34708980	0.00000080	6000.20239	0.266	0.111	4.972	0.071	3.775	-99.99	-99.99	SMC814.08.1156	-99.99	
OGLE-SMC-RRLYR-5821	RRd	25.008750	-77.034778	19.291	19.948	0.657	0.36743200	0.00000510	6000.13322	0.247	0.000	-99.99	0.000	-99.99	-99.99	-99.99	SMC829.08.164	-99.99	
OGLE-SMC-RRLYR-5822	RRc	25.016130	-72.029250	19.162	19.634	0.472	0.37407800	0.00000130	6000.01328	0.305	0.138	5.024	0.000	-99.99	-99.99	-99.99	SMC737.10.1436	-99.99	
OGLE-SMC-RRLYR-5823	RRab	25.018455	-76.487722	18.926	19.601	0.675	0.65545490	0.00000340	6000.24037	0.390	0.470	4.391	0.276	2.654	-99.99	-99.99	MBR105.14.168	-99.99	
OGLE-SMC-RRLYR-5824	RRab	25.033920	-76.687833	16.933	17.402	0.469	0.48013660	0.00000020	6000.27015	0.854	0.502	4.081	0.376	2.086	-99.99	-99.99	MBR105.06.67	-99.99	
OGLE-SMC-RRLYR-5825	RRab	25.057665	-66.990139	19.004	19.508	0.504	0.58222240	0.00000670	6000.33359	0.588	0.389	4.350	0.221	1.589	-99.99	-99.99	SMC814.08.1310	-99.99	
OGLE-SMC-RRLYR-5826	RRab	25.062840	-72.596056	19.131	19.702	0.571	0.56710490	0.00000300	6000.52624	0.486	0.357	3.866	0.278	1.742	-99.99	-99.99	SMC738.26.1577	-99.99	
OGLE-SMC-RRLYR-5827	RRd	25.068045	-73.969917	19.235	19.789	0.554	0.36294880	0.00000170	6000.02284	0.266	0.234	4.711	0.000	-99.99	-99.99	-99.99	MBR103.16.215	-99.99	
OGLE-SMC-RRLYR-5828	RRc	25.078710	-71.308722	19.164	19.569	0.405	0.34099310	0.00000140	6000.00977	0.276	0.109	5.583	0.000	-99.99	-99.99	-99.99	SMC737.27.1473	-99.99	
OGLE-SMC-RRLYR-5829	RRab	25.080465	-71.849583	19.146	19.702	0.556	0.56308280	0.00000090	6000.01635	0.698	0.468	4.216	0.365	2.217	-99.99	-99.99	SMC737.19.167	-99.99	
OGLE-SMC-RRLYR-5830	RRab	25.086465	-73.790667	18.608	19.192	0.584	0.60658810	0.00000110	6000.17155	0.573	0.471	4.251	0.382	2.532	-99.99	-99.99	MBR103.16.1873	-99.99	
OGLE-SMC-RRLYR-5831	RRab	25.086585	-73.330139	18.989	19.643	0.654	0.62786400	0.00000170	6000.47317	0.383	0.437	4.382	0.293	2.864	-99.99	-99.99	SMC738.09.229	-99.99	
OGLE-SMC-RRLYR-5832	RRab	25.097295	-76.440639	18.867	19.413	0.546	0.60798720	0.00000150	6000.56633	0.597	0.458	4.243	0.364	2.321	-99.99	-99.99	MBR105.14.193	-99.99	
OGLE-SMC-RRLYR-5833	RRab	25.101840	-77.631083	18.960	19.543	0.583	0.62855460	0.00000740	6000.45211	0.383	0.346	3.878	0.227	2.262	-99.99	-99.99	SMC828.26.191	-99.99	
OGLE-SMC-RRLYR-5834	RRab	25.126785	-75.554194	18.851	19.488	0.637	0.65182370	0.00000970	6000.09417	0.151	0.317	4.777	0.000	-99.99	-99.99	-99.99	MBR104.07.140	-99.99	
OGLE-SMC-RRLYR-5835	RRab	25.127370	-74.503417	19.098	19.729	0.631	0.57391310	0.00000120	6000.44207	0.593	0.463	4.334	0.358	2.399	-99.99	-99.99	SMC739.08.1581	-99.99	
OGLE-SMC-RRLYR-5836	RRab	25.143330	-72.683806	19.040	19.592	0.552	0.59224300	0.00000100	6000.47381	0.558	0.512	4.429	0.395	2.964	-99.99	-99.99	SMC738.26.227	-99.99	
OGLE-SMC-RRLYR-5837	RRab	25.144035	-69.576917	19.046	19.758	0.712	0.63737380	0.00000960	6000.15721	0.385	0.556	4.291	0.589	3.348	-99.99	-99.99	SMC812.10.456	-99.99	
OGLE-SMC-RRLYR-5838	RRab	25.150035	-74.159528	19.091	19.666	0.575	0.54623400	0.00000100	6000.38795	0.642	0.469	4.216	0.326	2.207	-99.99	-99.99	SMC739.17.1335	-99.99	
OGLE-SMC-RRLYR-5839	RRab	25.166340	-73.377222	18.684	19.316	0.632	0.62327210	0.00000150	6000.51338	0.416	0.402	4.437	0.300	2.700	-99.99	-99.99	SMC738.09.185	-99.99	
OGLE-SMC-RRLYR-5840	RRab	25.171830	-71.481139	18.977	19.579	0.602	0.59078140	0.00000110	6000.10665	0.527	0.461	4.273	0.365	2.613	-99.99	-99.99	SMC737.26.201	-99.99	
OGLE-SMC-RRLYR-5841	RRab	25.173420	-73.931389	19.105	19.736	0.631	0.61490580	0.00000220	6000.31149	0.442	0.400	4.352	0.354	2.526	-99.99	-99.99	MBR103.16.249	-99.99	
OGLE-SMC-RRLYR-5842	RRd	25.178040	-73.827944	19.117	19.669	0.552	0.40523350	0.00000190	6000.05274	0.270	0.181	5.482	0.000	-99.99	-99.99	-99.99	MBR103.16.1837	-99.99	
OGLE-SMC-RRLYR-5843	RRab	25.189875	-74.348472	18.968	19.479	0.511	0.57972450	0.00000170	6000.04202	0.590	0.434	4.182	0.357	2.306	-99.99	-99.99	SMC739.17.137	-99.99	
OGLE-SMC-RRLYR-5844	RRab	25.191540	-77.224556	18.721	19.392	0.671	0.62908860	0.00001050	6000.27482	0.376	0.525	4.465	0.270	2.405	-99.99	-99.99	MBR160.25.909	-99.99	
OGLE-SMC-RRLYR-5845	RRab	25.192590	-79.122056	19.018	19.634	0.616	0.60945270	0.00000520	6000.47519	0.654	0.589	4.071	0.353	2.174	-99.99	-99.99	SMC827.19.215	-99.99	
OGLE-SMC-RRLYR-5846	RRab	25.213170	-73.056333	18.985	19.455	0.470	0.52870450	0.00000120	6000.49564	0.698	0.453	4.241	0.273	2.127	-99.99	-99.99	SMC738.18.195	-99.99	
OGLE-SMC-RRLYR-5847	RRab	25.220460	-76.062111	18.691	19.246	0.555	0.55832250	0.00000570	6000.05688	0.301	0.363	4.046	0.121	2.704	-99.99	-99.99	MBR105.23.183	-99.99	
OGLE-SMC-RRLYR-5848	RRab	25.221750	-71.338667	18.890	19.434	0.544	0.57128160	0.00000080	6000.10768	0.625	0.479	4.187	0.330	2.301	-99.99	-99.99	SMC737.26.1347	-99.99	
OGLE-SMC-RRLYR-5849	RRab	25.227705	-73.951194	18.932	19.542	0.610	0.64918800	0.00000330	6000.26554	0.328	0.322	4.303	0.223	2.667	-99.99	-99.99	MBR103.16.227	-99.99	
OGLE-SMC-RRLYR-5850	RRab	25.243455	-76.800361	18.950	19.525	0.575	0.57477090	0.00000680	6000.45074	0.413	0.327	4.097	0.200	1.414	-99.99	-99.99	MBR105.06.150	-99.99	
OGLE-SMC-RRLYR-5851	RRab	25.255455	-76.995556	18.938	19.599	0.661	0.62447490	0.00000590	6000.41809	0.426	0.425	4.597	0.382	2.691	-99.99	-99.99	SMC829.08.188	-99.99	
OGLE-SMC-RRLYR-5852	RRab	25.269210	-71.804167	18.922	19.570	0.648	0.75651750	0.00001030	6000.56926	0.128	0.187	5.197	0.000	-99.99	-99.99	-99.99	SMC737.18.174	-99.99	
OGLE-SMC-RRLYR-5853	RRab	25.282005	-69.226111	16.013	16.581	0.568	0.69322600	0.00000280	6000.54131	0.245	0.342	4.883	0.154	3.445	-99.99	-99.99	SMC812.19.456	-99.99	
OGLE-SMC-RRLYR-5854	RRab	25.286745	-72.117361	19.113	19.694	0.581	0.56048260	0.00000070	6000.53068	0.718	0.473	4.170	0.356	2.180	-99.99	-99.99	SMC737.09.177	-99.99	
OGLE-SMC-RRLYR-5855	RRab	25.289250	-67.836972	17.937	18.407	0.470	0.55097020	0.00000160	6000.26329	0.714	0.376	4.146	0.339	1.906	-99.99	-99.99	SMC813.26.47	-99.99	
OGLE-SMC-RRLYR-5856	RRab	25.303590	-75.132333	18.750	19.341	0.591	0.58334700	0.00000180	6000.44963	0.524	0.428	4.151	0.338	2.347	-99.99	-99.99	MBR104.15.224	-99.99	
OGLE-SMC-RRLYR-5857	RRab	25.319415	-73.827528	19.197	19.770	0.573	0.59623510	0.00000300	6000.41375	0.525	0.394	4.034	0.299	1.820	-99.99	-99.99	MBR103.15.1433	-99.99	
OGLE-SMC-RRLYR-5858	RRab	25.319910	-74.104917	19.325	19.829	0.504	0.54121720	0.00000120	6000.41068	0.746	0.458	3.984	0.377	2.168	-99.99	-99.99	SMC739.17.1502	-99.99	
OGLE-SMC-RRLYR-5859	RRab	25.321080	-74.900694	18.935	19.571	0.636	0.67105640	0.00000550	6000.49897	0.335	0.523	4.642	0.215	3.428	-99.99	-99.99	MBR104.24.166	-99.99	
OGLE-SMC-RRLYR-5860	RRd	25.323285	-71.308361	18.868	19.353	0.485	0.36385000	0.00000100	6000.33018	0.280	0.153	5.019	0.000	-99.99	-99.99	-99.99	SMC737.26.1364	-99.99	
OGLE-SMC-RRLYR-5861	RRab	25.327380	-70.742528	19.082	19.626	0.544	0.60567720	0.00000150	6000.23825	0.516	0.380	4.253	0.299	2.224	-99.99	-99.99	SMC736.10.1000	-99.99	
OGLE-SMC-RRLYR-5862	RRab	25.342125	-65.141833	18.897	19.516	0.619	0.51067190	0.00000930	6000.06212	0.824	0.373	4.094	0.393	2.049	-99.99	-99.99	MBR150.13.467	-99.99	
OGLE-SMC-RRLYR-5863	RRab	25.349835	-76.670694	19.046	19.597	0.551	0.66517520	0.00000270	6000.57578	0.568	0.461	4.382	0.335	2.658	-99.99	-99.99	MBR105.06.1032	-99.99	
OGLE-SMC-RRLYR-5864	RRab	25.361505	-73.732778	18.731	19.317	0.586	0.57582620	0.00000210	6000.53898	0.546	0.397	4.156	0.329	2.185	-99.99	-99.99	MBR103.24.166	-99.99	
OGLE-SMC-RRLYR-5865	RRab	25.369995	-71.839361	19.392	19.940	0.548	0.53138440	0.00000090	6000.19841	0.806	0.437	4.071	0.354	2.000	-99.99	-99.99	SMC737.18.266	-99.99	
OGLE-SMC-RRLYR-5866	RRab	25.373745	-75.265750	19.460	19.900	0.440	0.53860100	0.00000160	6000.32584	0.835	0.463	4.223	0.357	2.322	-99.99	-99.99	MBR104.15.241	-99.99	
OGLE-SMC-RRLYR-5867	RRab	25.405665	-71.535139	18.778	19.343	0.565	0.68593840	0.00000490	6000.05759	0.231	0.344	4.595	0.146	3.646	-99.99	-99.99	SMC737.26.161	-99.99	
OGLE-SMC-RRLYR-5868	RRab	25.414335	-75.206944	18.851	19.357	0.506	0.55242200	0.00000300	6000.39780	0.676	0.447	4.134	0.327	2.079	-99.99	-99.99	MBR104.14.149	-99.99	
OGLE-SMC-RRLYR-5869	RRd	25.417830	-72.509611	19.114	19.623	0.509	0.36316980	0.00000110	6000.15104	0.262	0.120	5.024	0.102	2.897	-99.99	-99.99	SMC737.01.210	-99.99	
OGLE-SMC-RRLYR-5870	RRab	25.418955	-75.554028	18.900	20.359	1.459	0.56984950	0.00000470	6000.55184	0.554	0.304	4.391	0.273	2.287	-99.99	-99.99	MBR104.06.159	-99.99	
OGLE-SMC-RRLYR-5871	RRab	25.424340	-78.403917	18.798	19.497	0.699	0.61988700	0.00000670	6000.60065	0.399	0.431	4.424	0.290	2.623	-99.99	-99.99	SMC828.01.793	-99.99	
OGLE-SMC-RRLYR-5872	RRd	25.438965	-73.174028	19.087	19.631	0.544	0.39041840	0.00000150	6000.38446	0.257	0.246	5.073	0.102	2.683	-99.99	-99.99	SMC738.08.1701	-99.99	
OGLE-SMC-RRLYR-5873	RRab	25.455630	-70.953833	19.188	19.689	0.501	0.53494210	0.00000180	6000.34852	0.675	0.498	4.262	0.281	1.988	-99.99	-99.99	SMC736.10.193	-99.99	
OGLE-SMC-RRLYR-5874	RRc	25.459830	-70.168750	19.131	19.476	0.345	0.28341010	0.00000090	6000.15507	0.247	0.255	4.668	0.000	-99.99	-99.99	-99.99	SMC736.26.972	-99.99	
OGLE-SMC-RRLYR-5875	RRab	25.478670	-63.379917	14.377	14.904	0.527	0.47176030	0.00000160	6000.34613	0.842	0.499	4.039	0.374	1.982	-99.99	-99.99	MBR151.29.401	NSV 604	
OGLE-SMC-RRLYR-5876	RRab	25.494870	-74.025806	19.169	19.726	0.557	0.59142380	0.00000190	6000.49137	0.503	0.461	4.290	0.368	2.611	-99.99	-99.99	MBR103.15.154	-99.99	
OGLE-SMC-RRLYR-5877	RRab	25.495545	-76.354583	19.091	19.689	0.598	0.56712690	0.00000320	6000.28520	0.547	0.396	4.164	0.298	2.330	-99.99	-99.99	MBR105.14.1032	-99.99	
OGLE-SMC-RRLYR-5878	RRc	25.519410	-72.336222	19.077	19.586	0.509	0.38476500	0.00000120	6000.08800	0.275	0.192	5.018	0.136	3.646	-99.99	-99.99	SMC737.01.1399	-99.99	
OGLE-SMC-RRLYR-5879	RRab	25.521660	-71.421278	19.100	19.676	0.576	0.60686430	0.00000180	6000.40559	0.506	0.381	4.329	0.330	2.241	-99.99	-99.99	SMC737.26.1310	-99.99	
OGLE-SMC-RRLYR-5880	RRab	25.529505	-74.220083	17.473	18.030	0.557	0.55943920	0.00000040	6000.33071	0.677	0.519	4.281	0.378	2.538	-99.99	-99.99	MBR103.07.77	-99.99	
OGLE-SMC-RRLYR-5881	RRab	25.533870	-74.085306	18.975	19.476	0.501	0.54114780	0.00000190	6000.21011	0.669	0.427	4.140	0.284	2.023	-99.99	-99.99	MBR103.07.1774	-99.99	
OGLE-SMC-RRLYR-5882	RRab	25.555755	-70.999083	18.965	19.561	0.596	0.65230200	0.00000510	6000.37054	0.185	0.305	4.519	0.111	3.216	-99.99	-99.99	SMC736.01.1233	-99.99	
OGLE-SMC-RRLYR-5883	RRc	25.557330	-71.644694	19.287	19.795	0.508	0.36674350	0.00000170	6000.10948	0.267	0.102	5.201	0.000	-99.99	-99.99	-99.99	SMC737.18.1181	-99.99	
OGLE-SMC-RRLYR-5884	RRab	25.557660	-72.725889	18.982	19.560	0.578	0.57643890	0.00000420	6000.37841	0.394	0.340	4.287	0.289	2.246	-99.99	-99.99	MBR102.16.207	-99.99	
OGLE-SMC-RRLYR-5885	RRab	25.563960	-72.431194	18.921	19.549	0.628	0.70938940	0.00000400	6000.07703	0.255	0.417	4.566	0.199	3.319	-99.99	-99.99	SMC737.01.165	-99.99	
OGLE-SMC-RRLYR-5886	RRc	25.590915	-64.528833	16.805	17.234	0.429	0.35140320	0.00000620	6000.30930	0.297	0.210	4.894	0.103	3.123	-99.99	-99.99	MBR150.30.481	-99.99	
OGLE-SMC-RRLYR-5887	RRab	25.608630	-74.207278	19.318	19.867	0.549	0.56250140	0.00000150	6000.12433	0.651	0.466	4.220	0.384	2.199	-99.99	-99.99	MBR103.07.1675	-99.99	
OGLE-SMC-RRLYR-5888	RRd	25.615785	-73.989667	19.169	19.714	0.545	0.37322490	0.00000140	6000.05377	0.256	0.229	4.626	0.131	3.118	-99.99	-99.99	MBR103.15.189	-99.99	
OGLE-SMC-RRLYR-5889	RRab	25.621965	-64.747611	16.487	16.990	0.503	0.97548720	0.00002530	6000.52396	0.383	0.327	4.096	0.140	2.304	-99.99	-99.99	MBR150.30.14	-99.99	
OGLE-SMC-RRLYR-5890	RRc	25.623210	-73.571750	19.151	19.580	0.429	0.31813350	0.00000110	6000.13835	0.356	0.284	4.607	0.120	2.812	-99.99	-99.99	MBR103.24.1504	-99.99	
OGLE-SMC-RRLYR-5891	RRab	25.624080	-71.108417	18.712	19.304	0.592	0.64071870	0.00000100	6000.30968	0.587	0.511	4.323	0.333	2.566	-99.99	-99.99	SMC736.01.1170	-99.99	
OGLE-SMC-RRLYR-5892	RRd	25.641750	-70.531417	16.072	16.594	0.522	0.37355390	0.00000070	6000.07570	0.256	0.209	5.192	0.050	3.866	-99.99	-99.99	SMC736.18.26	-99.99	
OGLE-SMC-RRLYR-5893	RRab	25.645410	-71.170889	18.950	19.543	0.593	0.59985540	0.00000100	6000.05183	0.568	0.423	4.261	0.378	2.321	-99.99	-99.99	SMC736.01.296	-99.99	
OGLE-SMC-RRLYR-5894	RRab	25.658205	-76.128889	19.164	19.736	0.572	0.59730690	0.00000220	6000.10894	0.536	0.467	4.209	0.365	2.480	-99.99	-99.99	MBR105.22.153	-99.99	
OGLE-SMC-RRLYR-5895	RRab	25.715835	-76.799500	19.823	20.238	0.415	0.49912850	0.00000620	6000.11988	0.459	0.429	4.225	0.257	3.830	-99.99	-99.99	MBR105.05.221	-99.99	
OGLE-SMC-RRLYR-5896	RRab	25.723335	-77.950333	19.165	19.747	0.582	0.52416750	0.00000290	6000.22631	0.685	0.448	4.061	0.324	2.117	-99.99	-99.99	SMC828.17.254	-99.99	
